Unique ID,name,street,city,province,postal,X,Y
10595,Drugstore Pharmacy,400 CONESTOGA BOULEVARD,Cambridge,Ontario,N1R 7L7,43.3939692,-80.3163143
10596,Loblaw Pharmacy,200 Franklin Blvd,Cambridge,Ontario,N1R 5S6,43.3550042,-80.2870926
10597,Loblaw Pharmacy,1375 Weber Street East,Kitchener,Ontario,N2A 2Y7,43.4321789,-80.4415182
10598,Loblaw Pharmacy,315 LINCOLN RD,Waterloo,Ontario,N2J 4H7,43.483084,-80.5059867
10599,Loblaw Pharmacy,555 Davenport Road,Waterloo,Ontario,N2L 6L2,43.4968549,-80.52506
10600,Loblaw Pharmacy,750 Ottawa Street South,Kitchener,Ontario,N2E 1B6,43.4237858,-80.4873985
10601,Loblaw Pharmacy,875 Highland Rd W,Kitchener,Ontario,N2N 2Y2,43.4295865,-80.526481
10602,Loblaw Pharmacy,1540 Haysville Road,New Hamburg,Ontario,N3A 0A2,43.3704628,-80.7035088
10603,Loblaw Pharmacy,5890 MALDEN ROAD,Lasalle,Ontario,N9H 1S4,42.2470949,-83.0584544
10604,Loblaw Pharmacy,7201 Tecumseh rd E,Windsor,Ontario,N8T 3K4,42.3118054,-82.9385598
10605,Loblaw Pharmacy,4371 Walker Rd,Windsor,Ontario,N8W 3T6,42.2566152,-82.9681339
10606,Loblaw Pharmacy,400 Manning Road,St. Clair Beach,Ontario,N8N 4Z4,42.3146959,-82.8665862
10607,Loblaw Pharmacy,2025 GUELPH LINE,BURLINGTON,Ontario,L7P 4M8,43.3667792,-79.8224957
10608,Loblaw Pharmacy,2515 Appleby Line,Burlington,Ontario,L7L 0B6,43.4070955,-79.8043495
10609,Loblaw Pharmacy,171 Guelph Street,Georgetown,Ontario,L7G 4A1,43.6514813,-79.9063946
10610,Loblaw Pharmacy,820 Main Street East,Milton,Ontario,L9T 0J4,43.5254047,-79.8662586
10611,Drugstore Pharmacy,5121 County Road #21,Haliburton,Ontario,K0M 1S0,45.0461693,-78.5358296
10612,Loblaw Pharmacy,400 KENT ST WEST,Lindsay,Ontario,K9V 6K2,44.3507217,-78.7613368
10613,Drugstore Pharmacy,155 Elizabeth St,Brighton,Ontario,K0K 1H0,44.0440375,-77.7217821
10614,Loblaw Pharmacy,20 JOCELYN STREET,Port Hope,Ontario,L1A 3V7,43.9605369,-78.3206547
10615,Loblaw Pharmacy,293 Dundas Street East,Trenton,Ontario,K8V 1M1,44.1038053,-77.5539709
10616,Loblaw Pharmacy,599 FANSHAWE PARK ROAD WEST,London,Ontario,N6G 5B3,43.0202323,-81.3097654
10617,Loblaw Pharmacy,3040 Wonderland Road South,London,Ontario,N6L 1A6,42.9382398,-81.2781525
10618,Loblaw Pharmacy,1740 Richmond St North,London,Ontario,N5X 4E9,43.028162,-81.2823367
10619,Loblaw Pharmacy,825 Oxford St E,London,Ontario,N5Y 3J8,43.0016699,-81.2271209
10620,Drugstore Pharmacy,7 Base Line Rd E,London,Ontario,N6C 5Z8,42.9578,-81.2599
10621,Drugstore Pharmacy,1205 Oxford Street West,London,Ontario,N6H 1V9,42.9763793,-81.3229224
10622,Loblaw Pharmacy,626 VICTORIA STREET,Strathroy,Ontario,N7G 3C1,42.9668463,-81.6313682
10623,Loblaw Pharmacy,635 Southdale Rd E,London,Ontario,N6E 3W6,42.9423592,-81.2293366
10624,Drugstore Pharmacy,1135 Thompson Rd.,Fort Erie,Ontario,L2A 6T7,42.9073933,-78.9435853
10625,Loblaw Pharmacy,285 GENEVA STREET,St. Catharines,Ontario,L2N 2G1,43.1779082,-79.2444101
10626,Drugstore Pharmacy,361 South service rd.,Grimsby,Ontario,L3M 4E8,43.2045328,-79.5945331
10627,Loblaw Pharmacy,221 Glendale Ave,St. Catharines,Ontario,L2T 2K9,43.1360847,-79.2240958
10628,Loblaw Pharmacy,6940 MORRISON STREET,Niagara Falls,Ontario,L2E 7K5,43.1026318,-79.1130428
10629,Loblaw Pharmacy,821 NIAGARA STREET NORTH,Welland,Ontario,L3C 5W6,43.0171463,-79.2516344
10630,Loblaw Pharmacy,411 LOUTH ST.,St. Catharines,Ontario,L2S 4A2,43.1538816,-79.2665606
10631,Drugstore Pharmacy,647 Government st,Dryden,Ontario,P8N 2Z5,49.7868828,-92.811454
10632,Loblaw Pharmacy,538 PARK ST,Kenora,Ontario,P9N 1A1,49.7673311,-94.4842897
10633,Northern Pharmacy,20 First St.,Moosonee,Ontario,P0L 1Y0,51.2731854,-80.6434012
10634,Loblaw Pharmacy,654 Algonquin Blvd E,Timmins,Ontario,P4N 8R4,48.4782457,-81.3151933
10635,Drugstore Pharmacy,745 CENTRE,Espanola,Ontario,P5E 1S8,46.2468252,-81.7594527
10637,Loblaw Pharmacy,5200 Hwy 69 North,Hanmer,Ontario,P3P 1Z3,46.4323933,-80.9032601
10638,Loblaw Pharmacy,65 Regional Road #24,Lively,Ontario,P3Y 1C3,46.4212053,-81.1421186
10639,Loblaw Pharmacy,1485 Lasalle Blvd,Sudbury,Ontario,P3A 5H7,46.5220205,-80.9402581
10640,Loblaw Pharmacy,82 Lorne Street,Sudbury,Ontario,P3C 4N8,46.4906095,-81.0010856
10641,Loblaw Pharmacy,971 Carrick St.,Thunder Bay,Ontario,P7B 6L9,48.4096947,-89.2499991
10642,Loblaw Pharmacy,1048 MIDLAND AVENUE,Kingston,Ontario,K7P 2X9,44.2610102,-76.5722326
10643,Loblaw Pharmacy,1100 Princess St,Kingston,Ontario,K7L 5G8,44.2428429,-76.5185193
10644,Loblaw Pharmacy,1162 Division street,Kingston,Ontario,K7K 0C3,44.2644334,-76.5002823
10645,Drugstore Pharmacy,1030 COVERDALE DR,Kingston,Ontario,K7M 8X7,44.2378882,-76.5919508
10646,Drugstore Pharmacy,450 Centre Street North,Napanee,Ontario,K7R 1P8,44.2586876,-76.9626492
10647,Drugstore Pharmacy,680 O'Brien Road,Renfrew,Ontario,K7V 3Z4,45.4765018,-76.6600707
10648,Loblaw Pharmacy,62 Thames Road East,Exeter,Ontario,N0M 1S3,43.3634597,-81.4812756
10649,Loblaw Pharmacy,35400D Huron Road (hwy 8),Goderich,Ontario,N7A 4C6,43.731028,-81.687977
10650,Loblaw Pharmacy,780 QUEEN STREET EAST,St. Marys,Ontario,N4X 1B1,43.2602108,-81.1153841
10651,Loblaw Pharmacy,865 Ontario Street,Stratford,Ontario,N5A 7Y2,43.3700411,-80.951529
10652,Zehrs Drugstore Pharmacy,201 Talbot Street East,Leamington,Ontario,N8H 3X5,42.0587347,-82.5870427
10653,Loblaw Pharmacy,15900 Bayview Ave,Aurora,Ontario,L4G 7Y3,44.0222968,-79.4494682
10654,Drugstore Pharmacy,177 Highway 108 N,Elliot Lake,Ontario,P5A 2S9,46.383249,-82.6424996
10655,Loblaw Pharmacy,44-50 Great Northern Rd.,Sault Ste Marie,Ontario,P6B 4Y5,46.5256931,-84.3168125
10656,Drugstore Pharmacy,1244 Higway 21,Port Elgin,Ontario,N0H 2C0,44.4534646,-81.3759155
10657,Loblaw Pharmacy,832 10th street,Hanover,Ontario,N4N 1S3,44.1563707,-81.0080842
10658,DrugStore Pharmacy No Frills,1020 10th st west,Owen Sound,Ontario,N4K 5S1,44.5632982,-80.9676794
10659,Loblaw Pharmacy,1150 16th Street East,Owen Sound,Ontario,N4K 1Z3,44.5746755,-80.9245756
10660,Loblaw Pharmacy,1980 Ogilvie Rd.,Ottawa,Ontario,K1J 9L3,45.4325275,-75.6098258
10661,Loblaw Pharmacy,769 BORDEN AVENUE,Peterborough,Ontario,K9J 0B6,44.2813125,-78.3331489
10662,Loblaw Pharmacy,400 Lansdowne St E,Peterborough,Ontario,K9L 0B2,44.2927996,-78.2899681
10663,Loblaw Pharmacy,230 George Street North,Peterborough,Ontario,K9J 3G8,44.3003625,-78.3193207
10664,Drugstore Pharmacy,25 45TH STREET SOUTH,Wasaga Beach,Ontario,L9Z 1A7,44.4730007,-80.073922
10665,Loblaw Pharmacy,50 FOURTH AVENUE,ORANGEVILL,Ontario,L9W 1L0,43.9262629,-80.0913795
10666,Loblaw Pharmacy,300 Main St. East,Kingsville,Ontario,N9Y 3S9,42.039571,-82.7262084
10667,Drugstore Pharmacy,222 Landsowne Ave,Toronto,Ontario,M6K 3C6,43.649696,-79.4403251
10668,Drugstore Pharmacy,330 QUEENS PLATE DR.,Toronto,Ontario,M9W 7J7,43.7217584,-79.5961609
10669,Loblaw Pharmacy,380 The East Mall,Toronto,Ontario,M9B 6L5,43.643878,-79.5601684
10670,Drugstore Pharmacy,2549 Weston road,Toronto,Ontario,M9N 2A7,43.7095985,-79.5337277
10671,Drugstore Pharmacy,70 Island Road,Toronto,Ontario,M1C 2P5,43.7982135,-79.1412713
10672,Loblaw Pharmacy,3401 Lawrence Ave East,Toronto,Ontario,M1H 1B2,43.7575482,-79.2304055
10673,Loblaw Pharmacy,1880 EGLINTON AVE EAST,Toronto,Ontario,M1L 2L1,43.72648,-79.2997805
10674,Loblaw Pharmacy,1755 Brimley Rd,Toronto,Ontario,M1P 0A3,43.7780368,-79.2630864
10675,Loblaw Pharmacy,2877 Bayview Ave,Toronto,Ontario,M2K 2S3,43.76875,-79.387239
10676,Loblaw Pharmacy,6220 Yonge St,Toronto,Ontario,M2M 3X4,43.7947029,-79.4216736
10677,Loblaw Pharmacy,825 Don Mills Rd,Toronto,Ontario,M3C 1V4,43.7227042,-79.3375083
10678,Loblaw Pharmacy,51 Gerry Fitzgerald Drive,Toronto,Ontario,M3J 3N4,43.7847425,-79.4716943
10679,Drugstore Pharmacy,1591 Wilson Ave.,Toronto,Ontario,M3L 1A5,43.7196437,-79.5096671
10680,Drugstore Pharmacy,1450 Lawrence Ave East,Toronto,Ontario,M4A 2S8,43.7424568,-79.3108174
10681,Drugstore Pharmacy,985 Woodbine Ave,Toronto,Ontario,M4C 4B8,43.6862691,-79.3124902
10682,Loblaw Pharmacy,50 Musgrave Street,Toronto,Ontario,M4E 3W2,43.6885028,-79.2882397
10683,Loblaw Pharmacy,11 Redway Road,Toronto,Ontario,M4H 1P6,43.6990972,-79.3597232
10684,Loblaw Pharmacy,449 Carlaw Ave.,Toronto,Ontario,M4K3H9,43.6688158,-79.3419791
10685,Loblaw Pharmacy,17 Leslie Street,Toronto,Ontario,M4M 3H9,43.6608701,-79.3284242
10686,Loblaw Pharmacy,200 Front Street East,Toronto,Ontario,M5A 4T9,43.6514188,-79.3659472
10688,Loblaw Pharmacy,650 Dupont Street,Toronto,Ontario,M6G 4B1,43.6721783,-79.4206291
10689,Loblaw Pharmacy,2280 Dundas Street West,Toronto,Ontario,M6R 1X4,43.6556207,-79.4498001
10690,Drugstore Pharmacy,3671 Dundas St. West,Toronto,Ontario,M6S 2T3,43.6654493,-79.4957853
10691,Drugstore Pharmacy,220 Royal York Rd.,Toronto,Ontario,M8V 2V7,43.6122327,-79.4978941
10692,Drugstore Pharmacy,1530 Albion Road,Toronto,Ontario,M9V 1B4,43.7416936,-79.5843728
10693,Drugstore Pharmacy,681 Silver Star Blvd,Toronto,Ontario,M1V 5N1,43.8238401,-79.2988429
10694,Loblaw Pharmacy,5095 Yonge Street,Toronto,Ontario,M2N 6Z4,43.7687022,-79.4123463
10695,Drugstore Pharmacy,10 Lower Jarvis St,Toronto,Ontario,M5E 1Z2,43.6447705,-79.3701389
10696,Drugstore Pharmacy,25 Photography Drive,Toronto,Ontario,M6M 0A1,43.686662,-79.4839226
10697,Loblaw Pharmacy,3501 Yonge St,Toronto,Ontario,M4N 2N5,43.7354355,-79.4041395
10698,Loblaw Pharmacy,31 ninth street east,cornwall,Ontario,K6H 6R3,45.030204,-74.7347276
10699,Loblaw Pharmacy,1560 Cameron st,Hawkesbury,Ontario,K6A 3S5,45.593134,-74.601307
10700,Drugstore Pharmacy,2737 Laurier St,Rockland,Ontario,K4K 1A3,45.5414081,-75.2989098
10701,Loblaw Pharmacy,173 LAKESHORE RD. WEST,Oakville,Ontario,L6K 1E7,43.4380766,-79.677055
10702,Loblaw Pharmacy,301 High Tech Road,Richmond Hill,Ontario,L4B 4R2,43.8428871,-79.4104277
10703,Loblaw Pharmacy,1020 Islington Ave,Toronto,Ontario,M8Z 6A4,43.6315745,-79.5197196
10704,Drugstore Pharmacy,1972 Parkedale Avenue,Brockville,Ontario,K6V 5T2,44.6140249,-75.6887651
10705,Loblaw Pharmacy,25 FERRARA DRIVE,Smiths Falls,Ontario,K7A 5K6,44.8924731,-76.0267593
10706,Loblaw Pharmacy,700 Lawrence Ave W,Toronto,Ontario,M6A 3B4,43.716443,-79.4474171
10707,Loblaw Pharmacy,60 Carlton Street,Toronto,Ontario,M5B 1L1,43.6621911,-79.3802435
10708,Loblaw Pharmacy,396 St. Clair Avenue West,Toronto,Ontario,M5P 3N3,43.6841477,-79.4153394
10709,Loblaw Pharmacy,245 DIXON ROAD,Toronto,Ontario,M9P 2M4,43.6958713,-79.5450648
10710,Loblaw Pharmacy,450 Erb Street West,Waterloo,Ontario,N2T 1H4,43.4531788,-80.5553033
10711,Drugstore Pharmacy,6085 Creditview Road,Mississauga,Ontario,L5V 2A8,43.5994406,-79.7132567
10712,Loblaw Pharmacy,3050 ARGENTIA ROAD,Mississauga,Ontario,L5N 8E1,43.5953804,-79.7856304
10713,Loblaw Pharmacy,55 Brunetville Rd,Kapuskasing,Ontario,P5N 2E8,49.4195163,-82.4167384
10714,Drugstore Pharmacy,295 Queen Street East,Brampton,Ontario,L6W 3R1,43.7027877,-79.7378724
10715,Drugstore Pharmacy,70 Clementine Drive,Brampton,Ontario,L6Y 0L8,43.6451692,-79.7550584
10716,Drugstore Pharmacy,620 Eglinton Ave West,Mississauga,Ontario,L5R 3V2,43.5934895,-79.6672306
10717,Drugstore Pharmacy,35 Worthington avenue,Brampton,Ontario,L7A 2Y7,43.6836958,-79.8154916
10718,Drugstore Pharmacy,5970 McLaughlin Road,Mississauga,Ontario,L5R 3X9,43.6146565,-79.6886222
10719,Loblaw Pharmacy,5010 GLEN ERIN DRIVE,Mississauga,Ontario,L5M 6J3,43.5548975,-79.714856
10720,Loblaw Pharmacy,250 LAKESHORE ROAD WEST,PORT CREDIT,Ontario,L5H 1G3,43.5458071,-79.5921105
10722,Loblaw Pharmacy,55 Mountainash Rd,Brampton,Ontario,L6R 1W4,43.7602745,-79.7299534
10723,Loblaw Pharmacy,60 Quarry Edge Drive,Brampton,Ontario,L6V 4K2,43.7077189,-79.7825675
10724,Loblaw Pharmacy,2150 Burnhamthorpe Road West,Mississauga,Ontario,L5L 3A2,43.5442279,-79.6836754
10725,Loblaw Pharmacy,487 Queen St. South,Bolton,Ontario,L7E 2B4,43.8714524,-79.7243836
10726,Loblaw Pharmacy,3045 MAVIS RD,Mississauga,Ontario,L5C 1T7,43.5677449,-79.6335428
10727,Loblaw Pharmacy,1619 Orleans Blvd,Orleans,Ontario,K1C 7E2,45.459603,-75.5241281
10728,Drugstore Pharmacy,2681 Alta Vista Dr.,Ottawa,Ontario,K1V 7T5,45.3722133,-75.6630484
10729,Loblaw Pharmacy,4270 Innes Road,Ottawa,Ontario,K4A 5E6,45.4572295,-75.4953166
10730,Loblaw Pharmacy,1226 ORLEANS PLACE DRIVE,Gloucester,Ontario,K1C 1L2,45.4764991,-75.5228439
10731,Drugstore Pharmacy,13311 Loyalist Pkwy,Picton,Ontario,K0K 2T0,43.999226,-77.1610985
10732,Drugstore Pharmacy,4120 South Service Road,Mississauga,Ontario,L5E 1V4,43.5945322,-79.570784
10733,London Medical Pharmacy Clarke Road,1892 DUNDAS STREET,LONDON,Ontario,N5W 5C9,43.0048065,-81.1768815
10734,Lovell Drugs,600 GRANDVIEW ST SOUTH,Oshawa,Ontario,L1H 8P4,43.8906919,-78.8153458
10736,Lovell Drugs Limited,8 KING ST EAST,Oshawa,Ontario,L1H 1A9,43.897857,-78.863319
10737,Lovell Drugs,2000 SIMCOE ST N CAMPUS HEALTH CENTRE,Oshawa,Ontario,L1H 3K5,43.9440498,-78.8986129
10738,Lovell Drugs Limited,500 ROSSLAND ROAD WEST,Oshawa,Ontario,L1J 3H2,43.9114887,-78.8903642
10739,Prescription Pharmacy,11 GIBB ST,Oshawa,Ontario,L1H 2J9,43.8900162,-78.8608237
10740,Medical Arts Pharmacy,800 PRINCESS ST,Kingston,Ontario,K7L 5E4,44.2389873,-76.5072859
10741,Frontenac Medical Pharmacy,789 PRINCESS ST,Kingston,Ontario,K7L 1E9,44.239413,-76.5067772
10742,Clinic Pharmacy,76 STUART ST,Kingston,Ontario,K7L 2V7,44.2237426,-76.4935185
10743,Lovell Drugs,166 BROCK ST,Kingston,Ontario,K7L 5G2,44.2308559,-76.4859204
10745,Fullerton Drug Store,170 PITT ST,Cornwall,Ontario,K6J 3P4,45.018104,-74.7288109
10748,Main Drug Mart,1333 sheppard ave east,Toronto,Ontario,M2J 1V1,43.7714431,-79.3612148
10750,Main Drug Mart,2160 WESTON ROAD,Toronto,Ontario,M9N 1X6,43.7028409,-79.5254353
10751,Main Drug Mart,1169 Dundas St W,Toronto,Ontario,M6J 1X3,43.6491783,-79.4216404
10752,Main Drug Mart,2560 Gerrard St.E.,Toronto,Ontario,M1N 1W8,43.6887907,-79.2787089
10754,Main Drug Mart,3265 Bayview Avenue,Toronto,Ontario,M2K 1G4,43.7911713,-79.3920008
10755,Main Drug Mart,301 Finch Ave W,Toronto,Ontario,M2R 1N2,43.773675,-79.4416536
10756,Main Drug Mart,1130 Bloor St West,Toronto,Ontario,M6H 1M8,43.6601158,-79.4350901
10757,Durham Pharmacy,462 Paxton Street,Port Perry,Ontario,L9L 1L9,44.1041545,-78.9538813
10758,Health Centre Pharmacy,1450 Highway #2,Courtice,Ontario,L1C 0A3,43.9074265,-78.8076018
10759,Clinic Pharmacy,117 King Street East,Oshawa,Ontario,L1H 1B9,43.8983198,-78.8594526
10760,Medical Pharmacy,320 Byron st. South,Whitby,Ontario,L1N 4P8,43.8768077,-78.9425026
10761,First Medical Pharmacy,72 Ross Street,Barrie,Ontario,L4N 1G3,44.3912549,-79.6977404
10764,Medical Pharmacy,312 Oxford Street West,London,Ontario,N6H 4N7,42.9877898,-81.2768965
10769,Medical Pharmacy,555 George St N,Peterborough,Ontario,K9H 3S1,44.3105545,-78.3211883
10770,Medical Pharmacy,340 COLLEGE STREET,Toronto,Ontario,M5T 3A9,43.6574545,-79.4033934
10772,Metro Medical Pharmacy,351 Christie St.,Toronto,Ontario,M6G 3C2,43.6732321,-79.4215684
10773,Medical Pharmacy,501 Smyth Road,Ottawa,Ontario,K1H 8L6,45.4028386,-75.6481867
10777,Medical Pharmacy,1053 Carling Ave,Ottawa,Ontario,K1Y 4E9,45.3926998,-75.7208803
10784,Medicine Shoppe,413 KING STREET,London,Ontario,N6B 1S5,42.9851724,-81.2384808
10785,Medicine Shoppe Pharmacy Grimsby,63 Main Street West,Grimsby,Ontario,L3M 4H1,43.1937398,-79.5639439
10786,Medicine Shoppe,700 Lakeview Drive,Kenora,Ontario,P9N 3P7,49.7656691,-94.5217481
10788,Medicine Shoppe,316 SECOND LINE WEST,Sault Ste Marie,Ontario,P6C 2J5,46.5377372,-84.3659698
10790,Medicine Shoppe,860 CHEMONG RD,Peterborough,Ontario,K9H 5Z8,44.319601,-78.331421
10792,Medicine Shoppe,794 SHEPPARD AVE EAST,Toronto,Ontario,M2K 1C3,43.7701502,-79.3748452
10793,Medicine Shoppe,164 Bennett Rd,Toronto,Ontario,M1E 3Y3,43.772015,-79.1668792
10794,Medicine Shoppe,2600 EGLINTON AVENUE WEST,Toronto,Ontario,M6M 1T5,43.6908356,-79.4729896
10798,Medicine Shoppe,55 Argyle St North,Caledonia,Ontario,N3W 1B8,43.0746118,-79.9518628
10799,Medicine Shoppe,296 HIGHLAND ROAD EAST,KITCHENER,Ontario,N2M 3W4,43.43539,-80.490048
10804,Metro Pharmacy,1111 Davis Drive,Newmarket,Ontario,L3Y 8X2,44.0680634,-79.4306535
10805,Metro Pharmacy,5612 Main Street,Stouffville,Ontario,L4A 8B7,43.9670267,-79.2685477
10806,Food Basics Pharmacy,191 Indian Road South,Sarnia,Ontario,N7T 3W3,42.9632706,-82.3782419
10807,Metro Pharmacy,1375 London Road,Sarnia,Ontario,N7S 1P6,42.9790373,-82.3536868
10808,Metro Pharmacy,371 St. Paul Avenue East,Brantford,Ontario,N3R 4N5,43.1559578,-80.2733362
10809,Metro Pharmacy,390 Lakeshore Drive,North Bay,Ontario,P1A 2C7,46.2782998,-79.4438774
10810,Food Basics Pharmacy,222 Silvercreek Parkway North,Guelph,Ontario,N1H 8E8,43.5434585,-80.2867474
10811,Metro Pharmacy,500 Edinburgh Road South,Guelph,Ontario,N1G 4Z1,43.521467,-80.2334384
10812,Food Basics Pharmacy,470 Dundas Street East,Belleville,Ontario,K8N 1E9,44.1686844,-77.3532597
10814,Food Basics Pharmacy,448 St. Clair Street,Chatham,Ontario,N7L 3K5,42.4161383,-82.202884
10815,Metro Pharmacy,70 Thickson Road South,Whitby,Ontario,L1N 7T2,43.883916,-78.9137531
10816,Metro Pharmacy,4111 Thickson Road North,Whitby,Ontario,L1R 2X3,43.9240569,-78.9267366
10817,Food Basics Pharmacy,280 Harwood Avenue South,Ajax,Ontario,L1S 2J1,43.845992,-79.021327
10818,Metro Pharmacy,243 King Street East,Bowmanville,Ontario,L1C 3X1,43.9111271,-78.6733799
10819,Metro Pharmacy,1161 Barton Street East,Hamilton,Ontario,L8H 2V2,43.2532844,-79.8126022
10820,Food Basics Pharmacy,2500 Barton Street East,Hamilton,Ontario,L8E 4A2,43.2346823,-79.7588257
10821,Food Basics Pharmacy,751 Upper James Street South,Hamilton,Ontario,L9C 3A1,43.2298298,-79.8792083
10822,Metro Pharmacy,1370 South Service Road,Stoney Creek,Ontario,L8E 5C5,43.214937,-79.6399763
10823,Metro Pharmacy,4510 Innes Road,Ottawa,Ontario,K4A 4C5,45.4613368,-75.4841125
10824,Metro Pharmacy,640 First Street Extension,Collingwood,Ontario,L9Y 4Y7,44.5004537,-80.2370267
10825,Food Basics Pharmacy,370 Highland Road West,Kitchener,Ontario,N2M 5J9,43.4381934,-80.511545
10826,Food Basics Pharmacy,1405 Ottawa Street North,Kitchener,Ontario,N2A 1H3,43.4566873,-80.4317775
10827,Food Basics Pharmacy,655 Fairway Road South,Kitchener,Ontario,N2C 1X4,43.4195122,-80.4497751
10828,Food Basics Pharmacy,3365 Fairview Street,Burlington,Ontario,L7N 3N9,43.3556512,-79.7850174
10829,Metro Pharmacy,2010 Appleby Line,Burlington,Ontario,L7L 6M6,43.3922581,-79.7937754
10830,Metro Pharmacy,367 Mountainview Road South,Georgetown,Ontario,L7G 5X3,43.632499,-79.8771354
10831,Metro Pharmacy,1050 Kennedy Circle,Milton,Ontario,L9T 0J9,43.5082098,-79.8368761
10832,Metro Pharmacy,1011 Upper Middle Road East,Oakville,Ontario,L6H 4L2,43.483727,-79.6945815
10833,Metro Pharmacy,53 Quinte Street Quinte West,Trenton,Ontario,K8V 3S8,44.0982639,-77.5767169
10834,Food Basics Pharmacy,509 Commissioners Road West,London,Ontario,N6J 1Y5,42.9556774,-81.2888731
10835,Metro Pharmacy,1030 Adelaide Street North,London,Ontario,N5Y 2M9,43.0075335,-81.2391478
10836,Metro Pharmacy,1244 Commissioners Road West,London,Ontario,N6K 1C7,42.9578028,-81.3316043
10837,Metro Pharmacy,395 Wellington Road,London,Ontario,N6C 4P9,42.9594846,-81.2322598
10838,Food Basics Pharmacy,275 Geneva Street,St. Catharines,Ontario,L2N 2E9,43.1766764,-79.2416788
10839,Food Basics Pharmacy,3770 Montrose Road,Niagara Falls,Ontario,L2H 3K3,43.1184291,-79.1231002
10840,Food Basics Pharmacy,1875 Regent Street South,Sudbury,Ontario,P3E 3Z7,46.4523459,-81.0063541
10841,Metro Pharmacy,900 Lasalle Boulevard,Sudbury,Ontario,P3A 5W8,46.5229695,-80.9599417
10842,Metro Pharmacy,35 Alkenbrack Street,Napanee,Ontario,K7R 4C4,44.2569678,-76.9632088
10843,Food Basics Pharmacy,1300 Bath Road,Kingston,Ontario,K7M 4X4,44.2395268,-76.5461821
10844,Food Basics Pharmacy,925 Ontario Street,Stratford,Ontario,N5A 6W5,43.3695497,-80.9491105
10845,Food Basics Pharmacy,1070 Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 1P3,43.8773402,-79.4084341
10846,Metro Pharmacy,150 Churchill Boulevard,Sault Ste Marie,Ontario,P6A 3Z9,46.5101997,-84.2970557
10847,Metro Pharmacy,248 Northern Avenue East,Sault Ste Marie,Ontario,P6B 4H6,46.5357135,-84.321515
10848,Food Basics Pharmacy,701 Pine Street,Sault Ste Marie,Ontario,P6B 3G2,46.5233709,-84.3082871
10849,Food Basics Pharmacy,555 Essa Road,Barrie,Ontario,L4N 9E6,44.3384313,-79.7101887
10850,Metro Pharmacy,70 Front Street North,Orillia,Ontario,L3V 4R8,44.6122889,-79.4152498
10851,Metro Pharmacy,16 William Kitchen Boulevard,Toronto,Ontario,M1P 5B7,43.7708785,-79.2790658
10852,Food Basics Pharmacy,2900 Ellesmere Road,Toronto,Ontario,M1E 4B8,43.784365,-79.2037292
10853,Metro Pharmacy,3221 Eglinton Avenue East,Toronto,Ontario,M1J 2H7,43.742984,-79.2163887
10854,Metro Pharmacy,15 Ellesmere Road,Toronto,Ontario,M1R 4B7,43.75655,-79.3135467
10855,Food Basics Pharmacy,5085 Sheppard Avenue East,Toronto,Ontario,M1S 4N8,43.7924934,-79.2404657
10856,Food Basics Pharmacy,1571 Sandhurst Circle,Toronto,Ontario,M1V 1V2,43.8092547,-79.2696046
10857,Food Basics Pharmacy,2452 Sheppard Avenue East,Toronto,Ontario,M2J 1X1,43.7757729,-79.3254929
10858,Metro Pharmacy,20 Church Avenue,Toronto,Ontario,M2N 0B7,43.7743212,-79.412977
10859,Metro Pharmacy,100 Lynn Williams Street,Toronto,Ontario,M6K 3N6,43.6398874,-79.4177915
10860,Metro Pharmacy,2155 St. Clair Avenue West,Toronto,Ontario,M6N 1K5,43.6696409,-79.4730252
10861,Metro Pharmacy,3003 Danforth Avenue,Toronto,Ontario,M4C 1M9,43.6896746,-79.2906481
10862,Metro Pharmacy,80 Front Street East,Toronto,Ontario,M5E 1T4,43.6492034,-79.3727345
10863,Metro Pharmacy,640 River Street,Thunder Bay,Ontario,P7A 3S4,48.4487766,-89.2333398
10864,Food Basics Pharmacy,478 Dundas Street West,Oakville,Ontario,L6H 6Y3,43.4653619,-79.7428151
10865,Food Basics Pharmacy,232 Arthur Street South,Elmira,Ontario,N3B 2P2,43.5897322,-80.5621601
10866,Food Basics Pharmacy,95 Water Street North,Cambridge,Ontario,N1R 3B5,43.36235,-80.314704
10867,Metro Pharmacy,910 Southdown Road,Mississauga,Ontario,L5J 2Y4,43.5082303,-79.6302953
10868,Metro Pharmacy,2225 Erin Mills Parkway,Mississauga,Ontario,L5K 1T9,43.5307487,-79.6533683
10869,Metro Pharmacy,3221 Derry Road West,Mississauga,Ontario,L5N 7L7,43.5837857,-79.7784483
10870,Food Basics Pharmacy,2550 Hurontario Street,Mississauga,Ontario,L5B 1N5,43.5783921,-79.6159068
10871,Metro Pharmacy,20 Great Lakes Drive,Brampton,Ontario,L6R 2K7,43.7311192,-79.7625929
10872,Metro Pharmacy,25 Peel Centre Drive,Brampton,Ontario,L6T 3R5,43.7154601,-79.7216982
10873,Metro Pharmacy,10 Cope Drive,Kanata,Ontario,K2M 0N2,45.2821603,-75.8652185
10874,Metro Pharmacy,110 North Front Street,Belleville,Ontario,K8P 3B6,44.1761734,-77.3910988
10875,Food Basics Pharmacy,975 West Ridge Boulevard,Orillia,Ontario,L3V 8A3,44.6113222,-79.4542086
