name,street,city,postal,province,full_address,X,Y,date,link
Rexall,3080 Highway 69 North Val,"Caron, ON",P3N 1N7,Ontario,"3080 Highway 69 North Val Caron, ON P3N 1N7",46.612467,-81.006342,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,9306 Bathurst Street,"Vaughan, ON",L6A 4N9,Ontario,"9306 Bathurst Street Vaughan, ON L6A 4N9",43.8477124,-79.4613989,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,670 Applewood Crescent,"Vaughan, ON",L4K 0L4,Ontario,"670 Applewood Crescent Vaughan, ON L4K 0L4",43.7976898,-79.5370372,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Simpson's Pharmacy,1882 Niagara Stone Road,"Virgil, ON",L0S 1T0,Ontario,"1882 Niagara Stone Road Virgil, ON L0S 1T0",43.2357129,-79.1055698,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1900 Mosley Street Unit 4 Wasaga,"Beach, ON",L9Z 1Z3,Ontario,"1900 Mosley Street Unit 4 Wasaga Beach, ON L9Z 1Z3",44.4751945,-80.07473,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,25 Hamilton Street North,"Waterdown, ON",L0R 2H6,Ontario,"25 Hamilton Street North Waterdown, ON L0R 2H6",43.3317334,-79.8974921,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Waterdown Pharmacy,145 Hamilton Street North Unit 4,"Waterdown, ON",L8B 0Y7,Ontario,"145 Hamilton Street North Unit 4 Waterdown, ON L8B 0Y7",43.3368387,-79.9042928,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Alphamed Pharmacy,460 Albert Street,"Waterloo, ON",N2L 6J8,Ontario,"460 Albert Street Waterloo, ON N2L 6J8",43.4857768,-80.5403074,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Carriage Crossing Pharmacy,105 Oak Park Drive Unit 4,"Waterloo, ON",N2K 0B3,Ontario,"105 Oak Park Drive Unit 4 Waterloo, ON N2K 0B3",43.5216075,-80.4983388,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,450 Erb Street West,"Waterloo, ON",N2T 1H4,Ontario,"450 Erb Street West Waterloo, ON N2T 1H4",43.4531788,-80.5553033,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Sobeys Pharmacy,450 Columbia Street West,"Waterloo, ON",N2T 2W1,Ontario,"450 Columbia Street West Waterloo, ON N2T 2W1",43.4680008,-80.5684957,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Westmount Place Pharmacy,50 Westmount Road North,"Waterloo, ON",N2L 2R5,Ontario,"50 Westmount Road North Waterloo, ON N2L 2R5",43.4616605,-80.5370735,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,821 Niagara Street North,"Welland, ON",L3C 1M4,Ontario,"821 Niagara Street North Welland, ON L3C 1M4",43.0171463,-79.2516344,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,399 King Street,"Welland, ON",L3B 3K4,Ontario,"399 King Street Welland, ON L3B 3K4",42.9829858,-79.2517225,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,595 South Pelham Road,"Welland, ON",L3C 3C7,Ontario,"595 South Pelham Road Welland, ON L3C 3C7",43.0033909,-79.2868229,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,800 Niagara Street North Unit H2,"Welland, ON",L3C 5Z4,Ontario,"800 Niagara Street North Unit H2 Welland, ON L3C 5Z4",43.0151667,-79.2497961,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
La Rose Pharmacy,140 La Rose Avenue,"Weston, ON",M9P 1B2,Ontario,"140 La Rose Avenue Weston, ON M9P 1B2",43.6857008,-79.5235907,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,250 Wincott Drive,"Weston, ON",M9R 2R5,Ontario,"250 Wincott Drive Weston, ON M9R 2R5",43.679583,-79.5466,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Lovell Drugs,617 Victoria Street West Unit 9,"Whitby, ON",L1N 0E4,Ontario,"617 Victoria Street West Unit 9 Whitby, ON L1N 0E4",43.8585144,-78.9453087,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Pringle Creek Pharmasave,728 Anderson Street,"Whitby, ON",L1N 3V6,Ontario,"728 Anderson Street Whitby, ON L1N 3V6",43.8939316,-78.9278546,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,910 Dundas Street West,"Whitby, ON",L1P 1P7,Ontario,"910 Dundas Street West Whitby, ON L1P 1P7",43.8761097,-78.9642646,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1801 Dundas Street East,"Whitby, ON",L1N 7C5,Ontario,"1801 Dundas Street East Whitby, ON L1N 7C5",43.8884987,-78.903958,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,3555 Don Mills Road,"Willowdale, ON",M2H 3N3,Ontario,"3555 Don Mills Road Willowdale, ON M2H 3N3",43.7942471,-79.3532388,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,288 Sheppard Avenue East,"Willowdale, ON",M2N 3B1,Ontario,"288 Sheppard Avenue East Willowdale, ON M2N 3B1",43.7645963,-79.3980702,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1800 Sheppard Avenue East,"Willowdale, ON",M2J 5A7,Ontario,"1800 Sheppard Avenue East Willowdale, ON M2J 5A7",43.7779901,-79.3440914,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Seaway Valley Pharmacy,507 Main Street,"Winchester, ON",K0C 2K0,Ontario,"507 Main Street Winchester, ON K0C 2K0",45.0925251,-75.3545628,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Central Drug Mart,"5415 Tecumseh Road East, Unit 501","Windsor, ON",N8T 1C5,Ontario,"5415 Tecumseh Road East, Unit 501 Windsor, ON N8T 1C5",42.3083012,-82.9589626,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Costco,4411 Walker Road,"Windsor, ON",N9A 6J3,Ontario,"4411 Walker Road Windsor, ON N9A 6J3",42.2550804,-82.9656139,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Downtown Windsor Pharmacy,100 Park Street West,"Windsor, ON",N9A 7A5,Ontario,"100 Park Street West Windsor, ON N9A 7A5",42.3162631,-83.0394787,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Medica Pharmacy,1210 Erie Street East,"Windsor, ON",N9A 3Z5,Ontario,"1210 Erie Street East Windsor, ON N9A 3Z5",42.3152062,-83.016814,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Neighborhood Drug Store,439 Wyandotte Street East,"Windsor, ON",N9A 3H8,Ontario,"439 Wyandotte Street East Windsor, ON N9A 3H8",42.3161722,-83.0304733,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Novacare Pharmacy,1275 Walker Road,"Windsor, ON",N8Y 4X9,Ontario,"1275 Walker Road Windsor, ON N8Y 4X9",42.3138143,-83.0024803,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Real Canadian Superstore,4371 Walker Road,"Windsor, ON",N8W 3T6,Ontario,"4371 Walker Road Windsor, ON N8W 3T6",42.2566152,-82.9681339,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Real Canadian Superstore,2430 Dougall Avenue,"Windsor, ON",N8X 1T2,Ontario,"2430 Dougall Avenue Windsor, ON N8X 1T2",42.2890479,-83.0222068,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,3840 Howard Avenue,"Windsor, ON",N9E 3N9,Ontario,"3840 Howard Avenue Windsor, ON N9E 3N9",42.2591138,-82.9949896,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,1215 Ouellette Avenue,"Windsor, ON",N8X 1J3,Ontario,"1215 Ouellette Avenue Windsor, ON N8X 1J3",42.3048973,-83.0314803,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,500 Tecumseh Road East,"Windsor, ON",N8X 2S2,Ontario,"500 Tecumseh Road East Windsor, ON N8X 2S2",42.2987116,-83.0160796,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1675 Wyandotte Street West,"Windsor, ON",N9B 1H8,Ontario,"1675 Wyandotte Street West Windsor, ON N9B 1H8",42.3071046,-83.0555311,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,5050 Tecumseh Road East,"Windsor, ON",N8T 1C1,Ontario,"5050 Tecumseh Road East Windsor, ON N8T 1C1",42.3094775,-82.9654459,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2109 Ottawa Street,"Windsor, ON",N8Y 1R8,Ontario,"2109 Ottawa Street Windsor, ON N8Y 1R8",42.3127014,-83.003068,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,3970 Seminole Street,"Windsor, ON",N8Y 4T2,Ontario,"3970 Seminole Street Windsor, ON N8Y 4T2",42.3162421,-82.982706,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1270 Walker Road,"Windsor, ON",N8Y 4T4,Ontario,"1270 Walker Road Windsor, ON N8Y 4T4",42.314682,-83.0016408,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,"1421 Grand Marais Road West, Unit 100","Windsor, ON",N9E 4V1,Ontario,"1421 Grand Marais Road West, Unit 100 Windsor, ON N9E 4V1",42.2665457,-83.0277459,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,4835 Wyandotte Street East,"Windsor, ON",N8Y 1H9,Ontario,"4835 Wyandotte Street East Windsor, ON N8Y 1H9",42.3262919,-82.9786328,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,11500 Tecumseh Road East,"Windsor, ON",N8N 1L7,Ontario,"11500 Tecumseh Road East Windsor, ON N8N 1L7",42.313369,-82.9005054,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,7980 Menard Street,"Windsor, ON",N8S 1V9,Ontario,"7980 Menard Street Windsor, ON N8S 1V9",42.3339249,-82.943351,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,2670 Tecumseh Road West,"Windsor, ON",N9B 3P9,Ontario,"2670 Tecumseh Road West Windsor, ON N9B 3P9",42.2918021,-83.0587061,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,"3950 Dougall Avenue, Unit 2","Windsor, ON",N9G 1X2,Ontario,"3950 Dougall Avenue, Unit 2 Windsor, ON N9G 1X2",42.2543888,-83.0006333,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,600 Ouellette Avenue,"Windsor, ON",N9A 6Z3,Ontario,"600 Ouellette Avenue Windsor, ON N9A 6Z3",42.3140327,-83.0362215,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,1760 Huron Church Road,"Windsor, ON",N9C 2L4,Ontario,"1760 Huron Church Road Windsor, ON N9C 2L4",42.2843646,-83.0554765,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,7720 Tecumseh Road East,"Windsor, ON",N8T 1E9,Ontario,"7720 Tecumseh Road East Windsor, ON N8T 1E9",42.3149785,-82.9349425,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,3100 Howard Avenue,"Windsor, ON",N8X 3Y8,Ontario,"3100 Howard Avenue Windsor, ON N8X 3Y8",42.2756598,-83.0037396,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Walmart,7100 Tecumseth Road East,"Windsor, ON",N8T 1E6,Ontario,"7100 Tecumseth Road East Windsor, ON N8T 1E6",42.3145461,-82.9432657,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Walmart,3120 Dougall Road,"Windsor, ON",N9E 1S7,Ontario,"3120 Dougall Road Windsor, ON N9E 1S7",42.2712258,-83.0114629,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Westminster Pharmacy,5115 Tecumseh Road East,"Windsor, ON",N8T 1C2,Ontario,"5115 Tecumseh Road East Windsor, ON N8T 1C2",42.3077861,-82.9634718,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Westside Pharmacy Pharmasave,1550 Huron Church Road,"Windsor, ON",N9C 3Z3,Ontario,"1550 Huron Church Road Windsor, ON N9C 3Z3",42.2884792,-83.0572164,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Windsor Avenue Pharmacy,1329 Windsor Avenue,"Windsor, ON",N8X 3L8,Ontario,"1329 Windsor Avenue Windsor, ON N8X 3L8",42.3042997,-83.0273263,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Zehrs,7201 Tecumseh Road East,"Windsor, ON",N8T 3K4,Ontario,"7201 Tecumseh Road East Windsor, ON N8T 3K4",42.3118054,-82.9385598,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Ziter Pharmacy,"2462 Howard Avenue, Suite 108","Windsor, ON",N8X 3V6,Ontario,"2462 Howard Avenue, Suite 108 Windsor, ON N8X 3V6",42.2923673,-83.0125541,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,71 Colossus Drive,"Woodbridge, ON",L4L 9J8,Ontario,"71 Colossus Drive Woodbridge, ON L4L 9J8",43.78574,-79.5417277,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Rexall,3900 Rutherford Road,"Woodbridge, ON",L4H 3G8,Ontario,"3900 Rutherford Road Woodbridge, ON L4H 3G8",43.8265924,-79.5553829,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Walmart,8300 Highway 27,"Woodbridge, ON",L4H 0R9,Ontario,"8300 Highway 27 Woodbridge, ON L4H 0R9",43.786069,-79.624858,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,959 Dundas Street East,"Woodstock, ON",N4S 1H2,Ontario,"959 Dundas Street East Woodstock, ON N4S 1H2",43.1348419,-80.7326153,2021-04-02T04:00:00.000Z,https://web.archive.org/web/20210402132525/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,150 Kingston Road East,"Ajax, ON",L1Z 1E5,Ontario,"150 Kingston Road East Ajax, ON L1Z 1E5",43.8645341,-79.0189464,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Health-Rite Pharmacy,75 Bayly Street West,"Ajax, ON",L1S 7K7,Ontario,"75 Bayly Street West Ajax, ON L1S 7K7",43.8426245,-79.0212132,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,30 Kingston Road West,"Ajax, ON",L1T 4K8,Ontario,"30 Kingston Road West Ajax, ON L1T 4K8",43.86088,-79.0314862,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Rexall,955 Westney Road South Unit 7,"Ajax, ON",L1S 3K7,Ontario,"955 Westney Road South Unit 7 Ajax, ON L1S 3K7",43.8314475,-79.0163853,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,15 Westney Road North,"Ajax, ON",L1T 1P4,Ontario,"15 Westney Road North Ajax, ON L1T 1P4",43.858914,-79.0401394,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Rexall,149 Young Street,"Alliston, ON",L9R 2A9,Ontario,"149 Young Street Alliston, ON L9R 2A9",44.1469615,-79.8859886,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Rexall,71 Sandwich Street South,"Amherstburg, ON",N9V 1Z5,Ontario,"71 Sandwich Street South Amherstburg, ON N9V 1Z5",42.1086649,-83.1097491,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,199 Sandwich Street South,"Amherstburg, ON",N9V 1Z9,Ontario,"199 Sandwich Street South Amherstburg, ON N9V 1Z9",42.1040081,-83.1089507,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,400 Sandwich Street South,"Amherstburg, ON",N9V 3L4,Ontario,"400 Sandwich Street South Amherstburg, ON N9V 3L4",42.0967117,-83.1092682,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Pharmasave Loyalist Pharmacy,200 Speers Boulevard,"Amherstview, ON",K7N 1Y7,Ontario,"200 Speers Boulevard Amherstview, ON K7N 1Y7",44.2240643,-76.6631081,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,15 Sherwood Avenue,"Amherstview, ON",K7N 1N1,Ontario,"15 Sherwood Avenue Amherstview, ON K7N 1N1",44.2195772,-76.6423544,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,100 Legend Court,"Ancaster, ON",L9K 1J3,Ontario,"100 Legend Court Ancaster, ON L9K 1J3",43.2300005,-79.9469005,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,47 Wilson Street West,"Ancaster, ON",L9G 1N1,Ontario,"47 Wilson Street West Ancaster, ON L9G 1N1",43.2178101,-79.9894655,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Angus Borden Guardian Pharmacy,6 River Drive Unit 1,"Angus, ON",L0M 1B2,Ontario,"6 River Drive Unit 1 Angus, ON L0M 1B2",44.3219436,-79.8868634,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Rexall,22 Baskin Drive East,"Arnprior, ON",K7S 3G8,Ontario,"22 Baskin Drive East Arnprior, ON K7S 3G8",45.4239485,-76.3669273,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,15900 Bayview Avenue,"Aurora, ON",L4G 7Y3,Ontario,"15900 Bayview Avenue Aurora, ON L4G 7Y3",44.0222968,-79.4494682,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,14729 Yonge Street,"Aurora, ON",L4G 1N1,Ontario,"14729 Yonge Street Aurora, ON L4G 1N1",43.9874805,-79.4637965,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,446 Hollandview Trail,"Aurora, ON",L4G 3H1,Ontario,"446 Hollandview Trail Aurora, ON L4G 3H1",44.0152242,-79.4476007,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Wal-Mart Pharmacy,135 First Commerce Drive,"Aurora, ON",L4G 0G2,Ontario,"135 First Commerce Drive Aurora, ON L4G 0G2",44.0153537,-79.4128902,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,118 Hastings Street North,"Bancroft, ON",K0L 1C0,Ontario,"118 Hastings Street North Bancroft, ON K0L 1C0",45.061573,-77.856565,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Costco Pharmacy,41 Maple View Drive East,"Barrie, ON",L4N 9A9,Ontario,"41 Maple View Drive East Barrie, ON L4N 9A9",44.3346476,-79.6814322,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Drugstore Pharmacy,620 Yonge Street,"Barrie, ON",L4N 4E5,Ontario,"620 Yonge Street Barrie, ON L4N 4E5",44.3552065,-79.6486316,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Loblaw Pharmacy,472 Bayfield Street,"Barrie, ON",L4M 5A2,Ontario,"472 Bayfield Street Barrie, ON L4M 5A2",44.4115703,-79.7131953,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Purehealth Pharmacy,201 Georgian Drive,"Barrie, ON",L4M 6M2,Ontario,"201 Georgian Drive Barrie, ON L4M 6M2",44.4150413,-79.6621392,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Rexall Pharma Plus,567 Essa Road,"Barrie, ON",L4N 6A9,Ontario,"567 Essa Road Barrie, ON L4N 6A9",44.3370812,-79.710627,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,420 Essa Road,"Barrie, ON",L4N 9J7,Ontario,"420 Essa Road Barrie, ON L4N 9J7",44.3470666,-79.7031023,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,165 Wellington Street West,"Barrie, ON",L4N 1L7,Ontario,"165 Wellington Street West Barrie, ON L4N 1L7",44.3869779,-79.705149,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Springwater Pharmacy,1017 Carson Road,"Barrie, ON",L4M 0K1,Ontario,"1017 Carson Road Barrie, ON L4M 0K1",44.4278359,-79.7243663,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Bath Family Pharmacy,"220 Main Street, Unit 1","Bath, ON",K0H 1G0,Ontario,"220 Main Street, Unit 1 Bath, ON K0H 1G0",44.1848457,-76.7674054,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Pharmasave Michael's Pharmacy,2 Main Street South,"Bayfield, ON",N0M 1G0,Ontario,"2 Main Street South Bayfield, ON N0M 1G0",43.5616145,-81.6959952,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Rexall,4486 Ontario Street,"Beamsville, ON",L0R 1B5,Ontario,"4486 Ontario Street Beamsville, ON L0R 1B5",43.1751473,-79.4776831,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Drug Store Pharmacy,,"Beaverton, ON",L0K 1A0,Ontario,"Beaverton, ON L0K 1A0",44.4293703,-79.1534702,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Bradys Drug Store Belle River,190 Chisholm Street Belle,"River, ON",N0R 1A0,Ontario,"190 Chisholm Street Belle River, ON N0R 1A0",42.2936952,-82.7088738,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Shoppers Drug Mart,330 Notre Dame Street Belle,"River, ON",N0R 1A0,Ontario,"330 Notre Dame Street Belle River, ON N0R 1A0",42.2924181,-82.6990493,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Kelly's Drug Store,411 Bridge Street East,"Belleville, ON",K8N 1P7,Ontario,"411 Bridge Street East Belleville, ON K8N 1P7",44.1691848,-77.3583737,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
Binbrook Pharmacy,3011 Highway 56,"Binbrook, ON",L0R 1C0,Ontario,"3011 Highway 56 Binbrook, ON L0R 1C0",43.1205529,-79.8042467,2021-04-03T04:00:00.000Z,https://web.archive.org/web/20210403200048/https://covid-19.ontario.ca/vaccine-locations/
