name,street,city,postal,date,link
Lovell Drugs,8 King St. East,"Oshawa, ON",L1H 1A9,2021-04-13T14:53:25.311Z,https://covid-19.ontario.ca/vaccine-locations
Lovell Drugs Ltd.,500 Rossland Road West,"Oshawa, ON",L1J 3H2,2021-04-13T14:53:25.311Z,https://covid-19.ontario.ca/vaccine-locations
Lovell Drugs Whitby,600 Grandview Street South,"Oshawa, ON",L1H 8P4,2021-04-13T14:53:25.311Z,https://covid-19.ontario.ca/vaccine-locations
Prescription Pharmacy,11 Gibb St.,"Oshawa, ON",L1H 2J9,2021-04-13T14:53:25.312Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,481 Gibb St.,"Oshawa, ON",L1J 1Z4,2021-04-13T14:53:25.312Z,https://covid-19.ontario.ca/vaccine-locations
Rexall Pharma Plus,438 King Street West,"Oshawa, ON",L1J 2K9,2021-04-13T14:53:25.312Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,20 Warren Avenue,"Oshawa, ON",L1J 0A1,2021-04-13T14:53:25.313Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,784 Taunton Road East,"Oshawa, ON",L1K 1B7,2021-04-13T14:53:25.313Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,1377 Wilson Road North,"Oshawa, ON",L1K 2Z5,2021-04-13T14:53:25.313Z,https://covid-19.ontario.ca/vaccine-locations
Walmart Pharmacy,1300 King St. East,"Oshawa, ON",L1H 8J4,2021-04-13T14:53:25.314Z,https://covid-19.ontario.ca/vaccine-locations
Apothe Sos Pharmacy,314 Central Park Drive Unit 8,"Ottawa, ON",K2C 0R2,2021-04-13T14:53:25.314Z,https://covid-19.ontario.ca/vaccine-locations
Bank Street Medical Pharmacy,1935 Bank St.,"Ottawa, ON",K1V 8A3,2021-04-13T14:53:25.314Z,https://covid-19.ontario.ca/vaccine-locations
Glebe Apothecary,778 Bank St,"Ottawa, ON",K1S 3V6,2021-04-13T14:53:25.314Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,1980 Ogilvie Road,"Ottawa, ON",K1J 9L3,2021-04-13T14:53:25.315Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,1460 Merivale Road,"Ottawa, ON",K2E 5P2,2021-04-13T14:53:25.316Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,,"Ottawa, ON",K1V 1J5,2021-04-13T14:53:25.317Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,4270 Innes Road,"Ottawa, ON",K4A 5E6,2021-04-13T14:53:25.317Z,https://covid-19.ontario.ca/vaccine-locations
Metro Pharmacy,4510 Innes Road,"Ottawa, ON",K4A 4C5,2021-04-13T14:53:25.317Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Cyril Pharmacy,1795 Kilborn Avenue,"Ottawa, ON",K1H 6N1,2021-04-13T14:53:25.318Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,753 Montreal Road,"Ottawa, ON",K1K 0T1,2021-04-13T14:53:25.318Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,160 Elgin St.,"Ottawa, ON",K2P 2C4,2021-04-13T14:53:25.318Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1725 Walkley Road Unit C,"Ottawa, ON",K1V 2P6,2021-04-13T14:53:25.318Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,2525 Carling Avenue,"Ottawa, ON",K2B 7Z2,2021-04-13T14:53:25.319Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,240 Sparks Street,"Ottawa, ON",K1P 6C9,2021-04-13T14:53:25.319Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,322 Rideau Street,"Ottawa, ON",K1N 5Y5,2021-04-13T14:53:25.319Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,410 Richmond Road,"Ottawa, ON",K2A 4C4,2021-04-13T14:53:25.320Z,https://covid-19.ontario.ca/vaccine-locations
Stittsville Whole Health Pharmacy,1609 Stittsville Main St. Unit C,"Ottawa, ON",K2S 1B8,2021-04-13T14:53:25.320Z,https://covid-19.ontario.ca/vaccine-locations
The Drug Store Pharmacy,3201 Greenbank Road,"Ottawa, ON",K2J 4H9,2021-04-13T14:53:25.321Z,https://covid-19.ontario.ca/vaccine-locations
The Drugstore Pharmacy,2681 Alta Vista Drive,"Ottawa, ON",K1V 7T5,2021-04-13T14:53:25.321Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,450 Terminal Ave.,"Ottawa, ON",K1G 0Z3,2021-04-13T14:53:25.321Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2210 Bank St.,"Ottawa, ON",K1V 0Y5,2021-04-13T14:53:25.322Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2277 Riverside Drive,"Ottawa, ON",K1H 7X6,2021-04-13T14:53:25.322Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1507 Ninth Ave. East Owen,"Sound, ON",N4K 3E9,2021-04-13T14:53:25.322Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,72 Grand River Street North,"Paris, ON",N3L 2M2,2021-04-13T14:53:25.323Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,307 Grand River Street North,"Paris, ON",N3L 2N9,2021-04-13T14:53:25.323Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,90 Bowes Street Parry,"Sound, ON",P2A 2L7,2021-04-13T14:53:25.323Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,215 Pembroke St. East,"Pembroke, ON",K8A 3J8,2021-04-13T14:53:25.324Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1100 Pembroke St. East,"Pembroke, ON",K8A 6Y7,2021-04-13T14:53:25.324Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1108 Pembroke Street East,"Pembroke, ON",K8A 7R4,2021-04-13T14:53:25.324Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,50 Dufferin Street,"Perth, ON",K7H 3A6,2021-04-13T14:53:25.324Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1011 Victoria St.,"Petawawa, ON",K8H 2E2,2021-04-13T14:53:25.325Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,485 The Parkway,"Peterborough, ON",K9J 2A1,2021-04-13T14:53:25.327Z,https://covid-19.ontario.ca/vaccine-locations
High St. Guardian Pharmacy,815 High Street Unit 9,"Peterborough, ON",K9J 8J9,2021-04-13T14:53:25.327Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1154 Chemong Road,"Peterborough, ON",K9H 7J6,2021-04-13T14:53:25.327Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1002 Chemong Road,"Peterborough, ON",K9H 7E2,2021-04-13T14:53:25.328Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,1792 Liverpool Road,"Pickering, ON",L1V 1V9,2021-04-13T14:53:25.328Z,https://covid-19.ontario.ca/vaccine-locations
People's Choice Drug Mart,1755 Pickering Parkway Unit A2,"Pickering, ON",L1V 6K5,2021-04-13T14:53:25.328Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1822 Whites Road Unit 28,"Pickering, ON",L1V 4M1,2021-04-13T14:53:25.329Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1900 Dixie Road,"Pickering, ON",L1V 6M4,2021-04-13T14:53:25.329Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1355 Kingston Road,"Pickering, ON",L1V 1B8,2021-04-13T14:53:25.329Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1105 Kingston Road,"Pickering, ON",L1V 1B5,2021-04-13T14:53:25.330Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,650 Kingston Road,"Pickering, ON",L1V 3N7,2021-04-13T14:53:25.330Z,https://covid-19.ontario.ca/vaccine-locations
Superseven Pharmacy,2200 Brock Road Unit 15,"Pickering, ON",L1X 2R2,2021-04-13T14:53:25.330Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1899 Brock Road,"Pickering, ON",L1V 4H7,2021-04-13T14:53:25.332Z,https://covid-19.ontario.ca/vaccine-locations
Pharma Plus,97 Main Street,"Picton, ON",K0K 2T0,2021-04-13T14:53:25.333Z,https://covid-19.ontario.ca/vaccine-locations
Boggio Pharmacy Ltd,200 Catharine Street Port,"Colborne, ON",L3K 4K8,2021-04-13T14:53:25.333Z,https://covid-19.ontario.ca/vaccine-locations
Port Hope Pharmasave,60 Ontario Street Port,"Hope, ON",L1A 2T8,2021-04-13T14:53:25.333Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,249 Ontario St. Port,"Hope, ON",L1A 3Y9,2021-04-13T14:53:25.333Z,https://covid-19.ontario.ca/vaccine-locations
Pharmacy Associates Of Port Perry,11 Water Street Unit B Port,"Perry, ON",L9L 1H9,2021-04-13T14:53:25.334Z,https://covid-19.ontario.ca/vaccine-locations
Port Perry Remedy's Rx,1893 Scugog Street Port,"Perry, ON",L9L 1H9,2021-04-13T14:53:25.334Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1865 Scugog St. Port,"Perry, ON",L9L 1J3,2021-04-13T14:53:25.335Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,339 Raglan St.,"Renfrew, ON",K7V 1R6,2021-04-13T14:53:25.335Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,980 O'Brien Road RR 1,"Renfrew, ON",K7V 3Z4,2021-04-13T14:53:25.335Z,https://covid-19.ontario.ca/vaccine-locations
Shih Pharmacy,2700 Kipling Avenue Unit 9,"Rexdale, ON",M9V 4P2,2021-04-13T14:53:25.336Z,https://covid-19.ontario.ca/vaccine-locations
Atlas Pharmacy,1383 16th Avenue Unit 1A Richmond,"Hill, ON",L4B 0E2,2021-04-13T14:53:25.336Z,https://covid-19.ontario.ca/vaccine-locations
Beverly Med Pharmacy,9201 Yonge St. Northwest unit 6 Richmond,"Hill, ON",L4C 1H9,2021-04-13T14:53:25.337Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,35 John Birchall Road Richmond,"Hill, ON",L4S 0B2,2021-04-13T14:53:25.337Z,https://covid-19.ontario.ca/vaccine-locations
Food Basics Pharmacy,1070 Major Mackenzie Drive East Richmond,"Hill, ON",L4S 1P3,2021-04-13T14:53:25.338Z,https://covid-19.ontario.ca/vaccine-locations
Freshco Pharmacy,1430 Major Mackenzie Drive East Richmond,"Hill, ON",L4S 0A1,2021-04-13T14:53:25.338Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,301 High Tech Road Richmond,"Hill, ON",L4B 4R2,2021-04-13T14:53:25.339Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,13291 Yonge St. Richmond,"Hill, ON",L4E 4L6,2021-04-13T14:53:25.339Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,9625 Yonge Street Richmond,"Hill, ON",L4C 5T2,2021-04-13T14:53:25.339Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,13070 Yonge Street Richmond,"Hill, ON",L4E 2T2,2021-04-13T14:53:25.340Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,11700 Yonge St. Richmond,"Hill, ON",L4E 3N6,2021-04-13T14:53:25.340Z,https://covid-19.ontario.ca/vaccine-locations
The Drugstore Pharmacy,9325 Yonge St. Richmond,"Hill, ON",L4C 1V4,2021-04-13T14:53:25.340Z,https://covid-19.ontario.ca/vaccine-locations
Times Pharmacy,550 Highway 7 East Unit 95D Richmond,"Hill, ON",L4B 3Z4,2021-04-13T14:53:25.340Z,https://covid-19.ontario.ca/vaccine-locations
Uptown Apothecary,9325 Yonge Street Richmond,"Hill, ON",L4C 0A8,2021-04-13T14:53:25.342Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,255 Silver Linden Drive Richmond,"Hill, ON",L4B 4V5,2021-04-13T14:53:25.343Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,1070 Major Mackenzie Drive East Richmond,"Hill, ON",L4S 1P3,2021-04-13T14:53:25.343Z,https://covid-19.ontario.ca/vaccine-locations
Boggio & Edwards Ridgeway IDA,307 Ridge Road North,"Ridgeway, ON",L0S 1N0,2021-04-13T14:53:25.343Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3001 Richeliue St.,"Rockland, ON",K4K 0B5,2021-04-13T14:53:25.344Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,600 Murphy Road,"Sarnia, ON",N7S 2X1,2021-04-13T14:53:25.344Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,697 Cathcart Blvd.,"Sarnia, ON",N7V 2N6,2021-04-13T14:53:25.344Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,44 Great Northern Road Unit 50 Sault Ste,"Marie, ON",P6B 4Y5,2021-04-13T14:53:25.345Z,https://covid-19.ontario.ca/vaccine-locations
West End Pharmacy,658 Second Line West Unit 3 Sault Ste,"Marie, ON",P6C 2K9,2021-04-13T14:53:25.345Z,https://covid-19.ontario.ca/vaccine-locations
Birchmount Pharmasave,462 Birchmount Road,"Scarborough, ON",M1K 1N8,2021-04-13T14:53:25.346Z,https://covid-19.ontario.ca/vaccine-locations
Costco,1411 Warden Avenue,"Scarborough, ON",M1R 2S3,2021-04-13T14:53:25.346Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,70 Island Road,"Scarborough, ON",M1C 2P5,2021-04-13T14:53:25.346Z,https://covid-19.ontario.ca/vaccine-locations
Food Basics Pharmacy,1571 Sandhurst Circle,"Scarborough, ON",M1V 1V2,2021-04-13T14:53:25.347Z,https://covid-19.ontario.ca/vaccine-locations
FreshCo Pharmacy Gerrard & Victoria,2490 Gerrard Street East,"Scarborough, ON",M1N 1W8,2021-04-13T14:53:25.347Z,https://covid-19.ontario.ca/vaccine-locations
FreshCo Pharmacy Lawrence/Midland,2650 Lawrence Avenue East,"Scarborough, ON",M1P 2S1,2021-04-13T14:53:25.348Z,https://covid-19.ontario.ca/vaccine-locations
Health Check Pharmacy Pharmasave,,"Scarborough, ON",M1X 1E6,2021-04-13T14:53:25.348Z,https://covid-19.ontario.ca/vaccine-locations
Health Corner Pharmacy,2167 Victoria Park Avenue Unit 3,"Scarborough, ON",M1R 1V5,2021-04-13T14:53:25.348Z,https://covid-19.ontario.ca/vaccine-locations
HealthSmart Pharmasave,"2425 Eglinton Avenue East, Unit 10","Scarborough, ON",M1K 5G8,2021-04-13T14:53:25.349Z,https://covid-19.ontario.ca/vaccine-locations
Kennedy Road Pharmacy,"2 Antrim Crescent, Unit 4","Scarborough, ON",M1P 2N3,2021-04-13T14:53:25.349Z,https://covid-19.ontario.ca/vaccine-locations
Lawrence Pharmacy,2683 Lawrence Avenue East,"Scarborough, ON",M1P 2S2,2021-04-13T14:53:25.349Z,https://covid-19.ontario.ca/vaccine-locations
Markham Corners Pharmacy,5113 Sheppard Avenue East,"Scarborough, ON",M1S 4N8,2021-04-13T14:53:25.350Z,https://covid-19.ontario.ca/vaccine-locations
Medical Pharmacy,1333 Neilson Road Unit 110,"Scarborough, ON",M1B 4Y9,2021-04-13T14:53:25.350Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,1450 Lawrence Avenue East,"Scarborough, ON",M4A 2S8,2021-04-13T14:53:25.350Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,3401 Lawrence Avenue East,"Scarborough, ON",M1H 1B2,2021-04-13T14:53:25.351Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,681 Silver Star Boulevard,"Scarborough, ON",M1V 5N1,2021-04-13T14:53:25.351Z,https://covid-19.ontario.ca/vaccine-locations
Orton Park Guardian Pharmacy,136 Orton Park Road,"Scarborough, ON",M1G 3H1,2021-04-13T14:53:25.351Z,https://covid-19.ontario.ca/vaccine-locations
People's Choice Remedy's Rx,"1145 Morningside Avenue, Unit 16","Scarborough, ON",M1B 0A7,2021-04-13T14:53:25.351Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Cedarcourt Pharmacy,3480 Lawrence Avenue East,"Scarborough, ON",M1H 1A9,2021-04-13T14:53:25.352Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,2682 Eglinton Avenue East,"Scarborough, ON",M1K 2S3,2021-04-13T14:53:25.352Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,4040 Finch Avenue East,"Scarborough, ON",M1S 4V5,2021-04-13T14:53:25.352Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,3607 Sheppard Avenue East,"Scarborough, ON",M1T 3K8,2021-04-13T14:53:25.353Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1127 Markham Road,"Scarborough, ON",M1H 2Y5,2021-04-13T14:53:25.353Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,4459 Kingston Road,"Scarborough, ON",M1E 2N7,2021-04-13T14:53:25.353Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2863 Ellesmere Road,"Scarborough, ON",M1E 5E9,2021-04-13T14:53:25.353Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,685 McCowan Road,"Scarborough, ON",M1J 1K2,2021-04-13T14:53:25.354Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2900 Warden Avenue,"Scarborough, ON",M1W 2S8,2021-04-13T14:53:25.354Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2355 Warden Avenue,"Scarborough, ON",M1T 1V7,2021-04-13T14:53:25.354Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1400 Neilson Road,"Scarborough, ON",M1B 0C2,2021-04-13T14:53:25.355Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2251 Lawrence Avenue East,"Scarborough, ON",M1P 2P5,2021-04-13T14:53:25.355Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,300 Borough Drive,"Scarborough, ON",M1P 4P5,2021-04-13T14:53:25.355Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2901 Sheppard Avenue East,"Scarborough, ON",M1T 3J3,2021-04-13T14:53:25.356Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2999 Kingston Road,"Scarborough, ON",M1M 1P1,2021-04-13T14:53:25.356Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"85 Ellesmere Road, Unit 31","Scarborough, ON",M1R 4B7,2021-04-13T14:53:25.356Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,265 Port Union Road,"Scarborough, ON",M1C 2L3,2021-04-13T14:53:25.356Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5671 Steeles Avenue East,"Scarborough, ON",M1V 5P6,2021-04-13T14:53:25.357Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2330 Kennedy Road,"Scarborough, ON",M1T 3H1,2021-04-13T14:53:25.357Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1571 Sandhurst Circle,"Scarborough, ON",M1V 1V2,2021-04-13T14:53:25.357Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1235 McCowan Road,"Scarborough, ON",M1H 3K3,2021-04-13T14:53:25.357Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"91 Rylander Boulevard, Unit 1022","Scarborough, ON",M1B 5M5,2021-04-13T14:53:25.358Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,255 Morningside Avenue,"Scarborough, ON",M1E 3E6,2021-04-13T14:53:25.358Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1780 Markham Road,"Scarborough, ON",M1B 2W2,2021-04-13T14:53:25.358Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,629 Markham Road,"Scarborough, ON",M1H 2A4,2021-04-13T14:53:25.358Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2751 Eglinton Avenue East,"Scarborough, ON",M1J 2C7,2021-04-13T14:53:25.359Z,https://covid-19.ontario.ca/vaccine-locations
Victoria Commons Pharmacy,"2555 Victoria Park Avenue, Unit 6   Sunday hours will open once vaccinations start and can extend other hours","Scarborough, ON",M1T 1A3,2021-04-13T14:53:25.359Z,https://covid-19.ontario.ca/vaccine-locations
Village Square Pharmacy,2942 Finch Avenue East,"Scarborough, ON",M1W 2T4,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,300 Borough Drive,"Scarborough, ON",M1P 4P5,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5995 Steeles Avenue East,"Scarborough, ON",M1V 5P6,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,3850 Sheppard Avenue East,"Scarborough, ON",M1T 3L4,2021-04-13T14:53:25.360Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1900 Eglinton Avenue East,"Scarborough, ON",M1L 2L9,2021-04-13T14:53:25.361Z,https://covid-19.ontario.ca/vaccine-locations
Walmart,799 Milner Avenue,"Scarborough, ON",M1B 3C3,2021-04-13T14:53:25.361Z,https://covid-19.ontario.ca/vaccine-locations
Schomberg Village Pharmacy,50 Dr. Kay Drive Units 11A & 11B,"Schomberg, ON",L0G 1T0,2021-04-13T14:53:25.361Z,https://covid-19.ontario.ca/vaccine-locations
Pharmasave Sharbot Lake,1036 Elizabeth Street Sharbot,"Lake, ON",K0H 2P0,2021-04-13T14:53:25.362Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,101 Second Line,"Shelburne, ON",L9V 3J4,2021-04-13T14:53:25.362Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,470 Norfolk Street,"Simcoe, ON",N3Y 3P7,2021-04-13T14:53:25.362Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,160 Queensway East,"Simcoe, ON",N3Y 0A8,2021-04-13T14:53:25.362Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,54 Beckwith St. North Smiths,"Falls, ON",K7A 2B5,2021-04-13T14:53:25.363Z,https://covid-19.ontario.ca/vaccine-locations
The Drugstore Pharmacy,25 Ferrara Drive Smiths,"Falls, ON",K7A 5K6,2021-04-13T14:53:25.363Z,https://covid-19.ontario.ca/vaccine-locations
Rx Drug Mart,144 Griffin Street,"Smithville, ON",L0R 2A0,2021-04-13T14:53:25.363Z,https://covid-19.ontario.ca/vaccine-locations
Kristen's Pharmacy,197 Albert Street South Unit 3,"Southampton, ON",N0H 2L0,2021-04-13T14:53:25.363Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,174 Albert St. South,"Southampton, ON",N0H 2L0,2021-04-13T14:53:25.364Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,221 Glendale Avenue St.,"Catharines, ON",L2T 2K9,2021-04-13T14:53:25.364Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,387 Scott Street Unit 1 St.,"Catharines, ON",L2M 3W2,2021-04-13T14:53:25.364Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,420 Vansickle Road St.,"Catharines, ON",L2R 6P9,2021-04-13T14:53:25.365Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs,400 Manning Road St. Clair,"Beach, ON",N8N 4Z4,2021-04-13T14:53:25.365Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,1063 Talbot St. Unit 50 St.,"Thomas, ON",N5P 1G4,2021-04-13T14:53:25.366Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,107 Edward Street St.,"Thomas, ON",N5P 1Y8,2021-04-13T14:53:25.367Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1063 Talbot St. Unit 60 St.,"Thomas, ON",N5P 1G4,2021-04-13T14:53:25.367Z,https://covid-19.ontario.ca/vaccine-locations
Yurek Pharmacy Ltd.,519 Talbot Street St.,"Thomas, ON",N5P 1C3,2021-04-13T14:53:25.367Z,https://covid-19.ontario.ca/vaccine-locations
Stirling Pharmacy,9 Tuftsville Road Unit D,"Stirling, ON",K0K 3E0,2021-04-13T14:53:25.367Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1300 Stittsville Main St.,"Stittsville, ON",K2S 1A3,2021-04-13T14:53:25.368Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,1330 South Service Road Stoney,"Creek, ON",L8E 5C5,2021-04-13T14:53:25.368Z,https://covid-19.ontario.ca/vaccine-locations
Supercare Pharmacy,410 Highway 8 Stoney,"Creek, ON",L8G 1G2,2021-04-13T14:53:25.368Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,500 Centennial Parkway North Stoney,"Creek, ON",L8E 0G2,2021-04-13T14:53:25.369Z,https://covid-19.ontario.ca/vaccine-locations
Healthpoint Pharmacy and Clinic,7034 Tecumseh Road Stoney,"Point, ON",N0R 1N0,2021-04-13T14:53:25.369Z,https://covid-19.ontario.ca/vaccine-locations
Metro Pharmacy,5612 Main Street,"Stouffville, ON",L4A 8B7,2021-04-13T14:53:25.369Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,"5779 Main Street, Unit 101","Stouffville, ON",L4A 4R2,2021-04-13T14:53:25.369Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5710 Main St Unit 6&7,"Stouffville, ON",L4A 8A9,2021-04-13T14:53:25.370Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,12277 10th Line,"Stouffville, ON",L4A 7W6,2021-04-13T14:53:25.370Z,https://covid-19.ontario.ca/vaccine-locations
Stouffville IDA Pharmacy,6212 Main St. Suite 102,"Stouffville, ON",L4A 2S5,2021-04-13T14:53:25.370Z,https://covid-19.ontario.ca/vaccine-locations
Stouffville Pharmasave,5892 Main St. Unit 208,"Stouffville, ON",L4A 2S8,2021-04-13T14:53:25.371Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1050 Hoover Park Drive,"Stouffville, ON",L4A 0K2,2021-04-13T14:53:25.371Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,626 Victoria St.,"Strathroy, ON",N7G 3C1,2021-04-13T14:53:25.371Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,150 Carroll St. East,"Strathroy, ON",N7G 3H3,2021-04-13T14:53:25.372Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,12035 Highway #17 Sturgeon,"Falls, ON",P2B 2S6,2021-04-13T14:53:25.372Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1975 Bancroft Drive,"Sudbury, ON",P3B 1T1,2021-04-13T14:53:25.372Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2015 Long Lake Road,"Sudbury, ON",P3E 4M8,2021-04-13T14:53:25.373Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1349 Lasalle Blvd.,"Sudbury, ON",P3A 1Z2,2021-04-13T14:53:25.373Z,https://covid-19.ontario.ca/vaccine-locations
Sutton Apothecary,121 High Street,"Sutton, ON",L0E 1R0,2021-04-13T14:53:25.373Z,https://covid-19.ontario.ca/vaccine-locations
