,DBUID,DBPOP,DAUID,DAPOP,CSDUID,CSDNAME,CSDTYPE,CSDPOP,CMAUID,CMAPUID,CMANAME,CMATYPE,CMAPOP,PRUID,PRNAME,PRPOP,lon,lat,in_db_emp,prox_idx_emp,in_db_pharma,prox_idx_pharma,in_db_childcare,prox_idx_childcare,in_db_health,prox_idx_health,in_db_grocery,prox_idx_grocery,in_db_educpri,prox_idx_educpri,in_db_educsec,prox_idx_educsec,in_db_lib,prox_idx_lib,in_db_parks,prox_idx_parks,in_db_transit,prox_idx_transit,transit_na,amenity_dense,suppressed
191033,35202123004,75,35202123,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4303,43.7367,1,0.1225,0,0.0535,0,0.0541,0,0.0653,0,0.0143,0,0.1553,0,,0,0.0729,0,0.0179,0,0.0428,0,1,0
191034,35202123005,93,35202123,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.43,43.7359,1,0.1258,0,0.0583,0,0.0619,1,0.0717,0,0.0379,0,0.1959,0,,0,0.0737,0,0.0259,0,0.0421,0,1,0
191035,35202123006,98,35202123,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4321,43.7345,1,0.1327,0,0.0874,1,0.1219,1,0.0866,0,0.0521,0,0.1079,0,,0,0.1048,0,0.0337,0,0.0495,0,1,0
191036,35202123009,0,35202123,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4322,43.7368,0,0.0063,0,0.0486,0,0.0572,0,0.0001,0,0.0149,0,0.1091,0,,0,0.0714,0,0.0273,0,0.0415,0,1,0
191037,35202123010,133,35202123,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4318,43.7361,1,0.1238,0,0.0502,0,0.0608,1,0.0676,0,0.0155,0,0.1172,0,,0,0.0647,0,0.0259,1,0.0373,0,1,0
191038,35202124001,88,35202124,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4274,43.7365,1,0.1334,0,0.0628,0,0.0589,1,0.0652,0,0.0721,0,0.1596,0,,0,0.091,0,0.0179,0,0.0472,0,1,0
191039,35202124002,53,35202124,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.427,43.7357,1,0.1338,0,0.0575,0,0.0569,0,0.0659,0,0.0636,1,0.4258,0,,0,0.096,0,0.0258,0,0.0382,0,1,0
191040,35202124003,146,35202124,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4275,43.7347,1,0.1243,0,0.0678,0,0.0686,1,0.0725,0,0.0654,0,0.1905,0,,0,0.0787,0,0.0254,0,0.0349,0,1,0
191041,35202124004,86,35202124,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4297,43.7351,1,0.1268,0,0.0949,0,0.0889,1,0.0795,0,0.0759,0,0.1602,0,,0,0.0672,0,0.0252,0,0.0422,0,1,0
191042,35202124005,165,35202124,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4271,43.7339,1,0.1387,0,0.0912,0,0.0632,1,0.0801,0,0.1003,0,0.1072,0,,0,0.0659,0,0.0359,0,0.0197,0,1,0
191043,35202125001,194,35202125,763,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4313,43.7339,1,0.132,0,0.0987,0,0.0763,1,0.0873,0,0.0736,0,0.1037,0,,0,0.1044,0,0.0299,1,0.0409,0,1,0
191044,35202125002,137,35202125,763,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4311,43.733,1,0.1362,0,0.1038,0,0.0781,1,0.0952,0,0.0661,0,0.0962,0,,0,0.1043,0,0.0291,0,0.033,0,1,0
191045,35202125003,75,35202125,763,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4299,43.7323,1,0.1313,0,0.0959,0,0.08,1,0.0904,0,0.0715,0,0.1056,0,,0,0.1043,0,0.0471,0,0.0313,0,1,0
191046,35202125004,195,35202125,763,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4318,43.7319,1,0.1409,0,0.1157,0,0.0751,1,0.1111,0,0.0813,0,0.1113,0,,0,0.0613,0,0.0337,0,0.0453,0,1,0
191047,35202125005,162,35202125,763,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4315,43.731,1,0.1414,0,0.11,0,0.0769,1,0.109,0,0.097,0,0.112,0,,0,0.0666,0,0.0596,1,0.0397,0,1,0
191048,35202126001,193,35202126,710,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4268,43.733,1,0.1393,0,0.0997,0,0.0723,1,0.083,0,0.1147,0,0.1008,0,,0,0.0607,0,0.0509,0,0.0195,0,1,0
191049,35202126002,170,35202126,710,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4264,43.7322,1,0.1414,0,0.1141,1,0.1315,1,0.0867,0,0.1136,0,0.098,0,,0,0.1059,0,0.0667,0,0.0195,0,1,0
191050,35202126003,232,35202126,710,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4261,43.7311,1,0.1393,1,0.1406,0,0.0951,1,0.0801,0,0.1174,0,0.1404,0,,0,0.0991,0,0.0873,0,0.0123,0,1,0
191051,35202126004,115,35202126,710,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4264,43.7298,1,0.1426,0,0.1633,0,0.0951,1,0.0919,0,0.1461,0,0.1345,0,,0,0.1055,0,0.0935,0,0.0169,0,1,0
191052,35202127001,92,35202127,548,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4296,43.7314,1,0.1339,1,0.1333,0,0.0846,1,0.0992,0,0.0665,0,0.1016,0,,0,0.104,0,0.0597,0,0.0305,0,1,0
191053,35202127002,214,35202127,548,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4302,43.7302,1,0.1342,1,0.1697,0,0.078,1,0.0878,0,0.1021,0,0.0933,0,,0,0.0629,0,0.0624,1,0.0156,0,1,0
191054,35202127003,121,35202127,548,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4291,43.7292,1,0.1419,0,0.18,0,0.0973,1,0.09,0,0.1312,0,0.1108,0,,0,0.0729,0,0.0939,0,0.0194,0,1,0
191055,35202127004,121,35202127,548,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4312,43.7288,1,0.1475,1,0.206,0,0.0892,0,0.0945,0,0.2132,0,0.1206,0,,0,0.0887,0,0.0789,0,0.0284,0,1,0
191056,35202128001,105,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4261,43.729,1,0.1475,1,0.2059,0,0.125,1,0.0872,0,0.1462,0,0.1614,0,,0,0.0641,0,0.1111,0,0.0184,0,1,0
191057,35202128002,185,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4258,43.7274,1,0.1403,0,0.1613,1,0.1572,1,0.0792,0,0.1243,1,0.3143,0,,0,0.0753,1,0.1651,0,0.0189,0,1,0
191058,35202128003,103,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4288,43.7284,1,0.1447,0,0.1898,0,0.1042,1,0.0882,0,0.1592,0,0.1548,0,,0,0.0796,0,0.0908,0,0.02,0,1,0
191059,35202128004,80,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4287,43.7276,1,0.1446,0,0.1863,0,0.1144,1,0.0859,0,0.1171,0,0.1865,0,,0,0.0898,0,0.1235,0,0.0188,0,1,0
191060,35202128005,64,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4309,43.728,1,0.1499,0,0.1797,0,0.0992,1,0.0938,0,0.2052,0,0.1269,0,,0,0.1001,0,0.094,0,0.0299,0,1,0
191061,35202128006,84,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4285,43.7268,1,0.1455,0,0.2065,0,0.1356,1,0.0867,0,0.102,0,0.2572,0,,0,0.1001,0,0.1344,0,0.0191,0,1,0
191062,35202128007,60,35202128,681,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4307,43.7272,1,0.1523,0,0.187,0,0.1048,0,0.0886,0,0.1753,0,0.1405,0,,0,0.113,0,0.1017,1,0.0317,0,2,0
191063,35202129001,53,35202129,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4304,43.7264,1,0.1519,1,0.2513,0,0.1149,1,0.0853,0,0.1767,0,0.1316,0,,0,0.1321,0,0.1054,0,0.028,0,2,0
191064,35202129002,77,35202129,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4282,43.726,1,0.1468,0,0.2344,0,0.1463,1,0.0846,0,0.1126,0,0.2106,0,,0,0.1168,0,0.1436,0,0.0245,0,2,0
191065,35202129003,61,35202129,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4302,43.7256,1,0.1552,1,0.2428,0,0.1257,1,0.0847,0,0.1575,0,0.1674,0,,0,0.1588,0,0.1233,0,0.0348,0,2,0
191066,35202129004,79,35202129,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4279,43.7253,1,0.1481,0,0.2366,0,0.1545,1,0.0845,0,0.123,0,0.1556,0,,0,0.1346,0,0.1647,0,0.0257,0,2,0
191067,35202129005,268,35202129,538,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4299,43.7248,1,0.1566,0,0.2181,0,0.1321,1,0.0838,0,0.1664,0,0.103,0,,0,0.1951,0,0.148,1,0.0372,0,1,0
191068,35202130001,425,35202130,519,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4278,43.7238,1,0.1483,1,0.2462,1,0.1688,1,0.0812,0,0.1269,0,0.1333,0,,0,0.1702,1,0.1838,0,0.0287,0,2,0
191069,35202130002,94,35202130,519,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4276,43.7245,1,0.1538,0,0.2333,0,0.1721,1,0.0825,0,0.1207,0,0.1389,0,,0,0.1553,0,0.1908,0,0.0257,0,2,0
191070,35202131001,722,35202131,844,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4322,43.7234,1,0.1458,0,0.1272,0,0.0943,1,0.0722,0,0.1303,0,0.1137,0,,0,0.125,0,0.0927,1,0.0272,0,1,0
191071,35202131002,122,35202131,844,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4338,43.7234,1,0.1461,0,0.1129,0,0.1066,1,0.0697,0,0.1264,0,0.1393,0,,0,0.125,0,0.102,0,0.0304,0,2,0
191072,35202132001,"1,200",35202132,"1,661",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4316,43.7217,1,0.1689,1,0.2308,1,0.1628,1,0.0856,0,0.2269,0,0.1201,0,,1,0.576,0,0.1398,1,0.0575,0,1,0
191073,35202132002,290,35202132,"1,661",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4334,43.7213,1,0.1529,0,0.1012,0,0.1021,1,0.0748,0,0.1401,0,0.1496,0,0.0392,0,0.1427,0,0.1061,0,0.0415,0,2,0
191074,35202132003,171,35202132,"1,661",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4317,43.7197,1,0.1622,1,0.2005,0,0.1121,1,0.0697,0,0.1506,0,0.1516,0,0.0408,0,0.2045,0,0.103,1,0.0639,0,2,0
191075,35202133001,101,35202133,776,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4363,43.7215,1,0.1379,0,0.0545,0,0.0721,1,0.0523,0,0.083,0,0.1301,0,0.0366,0,0.0947,0,0.0517,0,0.0255,0,1,0
191076,35202133002,221,35202133,776,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4368,43.7208,1,0.1393,0,0.0559,0,0.0726,1,0.0529,0,0.0834,0,0.1309,0,0.0375,0,0.0987,0,0.0608,0,0.0265,0,1,0
191077,35202133003,207,35202133,776,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4379,43.7201,1,0.1372,0,0.0408,0,0.0707,1,0.0493,0,0.079,0,0.1398,0,0.0439,0,0.0947,0,0.0429,0,0.0328,0,1,0
191078,35202133004,100,35202133,776,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4346,43.7196,1,0.1532,0,0.0951,0,0.0959,1,0.0633,0,0.0941,0,0.1562,0,0.0451,0,0.1399,0,0.0869,0,0.0438,0,2,0
191079,35202133005,147,35202133,776,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4342,43.7187,1,0.1609,0,0.0984,0,0.0879,0,0.068,0,0.1215,0,0.1562,0,0.0548,0,0.1078,0,0.096,1,0.0867,0,1,0
191080,35202134001,308,35202134,728,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4364,43.724,1,0.1334,0,0.0705,0,0.0857,1,0.0581,0,0.0788,0,0.1446,0,0.0354,0,0.091,0,0.096,0,0.0239,0,1,0
191081,35202134002,191,35202134,728,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4361,43.7234,1,0.1351,0,0.0955,0,0.0973,1,0.0628,0,0.1255,0,0.1718,0,0.0342,0,0.1046,0,0.1563,0,0.0277,0,1,0
191082,35202134003,117,35202134,728,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4393,43.723,1,0.1324,0,0.0135,0,0.0755,1,0.0521,0,0.0572,0,0.1643,0,0.0359,0,0.0729,0,0.0445,0,0.0211,0,1,0
191083,35202134004,0,35202134,728,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4357,43.7227,0,0.1415,0,0.0951,0,0.0991,0,0.0642,0,0.1238,0,0.17,0,0.0346,0,0.1208,1,0.1481,0,0.0304,0,2,0
191084,35202134005,112,35202134,728,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4346,43.7213,1,0.1519,0,0.1066,0,0.1015,1,0.0745,0,0.138,0,0.1479,0,0.0386,0,0.1372,0,0.1078,0,0.039,0,2,0
191085,35202135001,968,35202135,"1,132",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4404,43.7218,1,0.1297,0,0.0129,0,0.0756,0,0.0496,0,0.0256,0,0.1646,0,0.0414,0,0.0714,0,0.0424,1,0.0231,0,1,0
191086,35202135002,164,35202135,"1,132",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4422,43.7233,1,0.1192,0,,1,0.148,0,0.0343,0,0.0329,0,0.1719,0,0.0526,0,0.052,0,0.0953,1,0.022,0,0,0
191087,35202136001,824,35202136,824,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4438,43.7213,1,0.118,0,,1,0.0979,0,0.0333,0,0.0085,1,0.2572,0,0.0614,0,,1,0.1255,1,0.0269,0,0,0
191088,35202137002,564,35202137,564,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4476,43.7209,1,0.1245,0,0.0265,1,0.102,0,0.0335,0,0.0559,0,0.1511,0,0.0955,0,,1,0.1338,1,0.0273,0,0,0
191089,35202137003,0,35202137,564,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4462,43.7214,0,0.1018,0,,0,0.0674,0,0.0115,0,,0,0.1744,0,0.0787,0,,0,0.0867,0,0.0167,0,0,0
191090,35202138001,135,35202138,426,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4495,43.7192,1,0.1351,0,0.0521,0,0.0885,1,0.0361,0,0.1031,0,0.1857,0,0.1359,0,,0,0.1306,1,0.0574,0,0,0
191091,35202138002,123,35202138,426,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4523,43.7188,1,0.1351,0,0.0433,0,0.0661,0,0.0331,0,0.1135,0,0.2257,0,0.1396,0,,0,0.1002,0,0.0442,0,0,0
191092,35202138003,57,35202138,426,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4507,43.7179,1,0.1398,0,0.055,0,0.0608,0,0.0262,0,0.1285,0,0.1968,0,0.1363,0,,0,0.1065,0,0.0503,0,0,0
191093,35202138004,62,35202138,426,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4523,43.7175,1,0.1351,0,0.0517,0,0.0467,0,0.0216,0,0.1339,0,0.1685,0,0.1448,0,,1,0.1712,0,0.0515,0,0,0
191094,35202138005,49,35202138,426,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4536,43.7172,1,0.1412,0,0.054,0,0.0456,0,0.0239,0,0.1451,0,0.196,0,0.1539,0,,0,0.1184,0,0.0626,0,0,0
191095,35202139001,198,35202139,540,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4497,43.7221,1,0.117,0,0.0237,1,0.1251,0,0.035,0,0.0439,0,0.1659,0,0.0877,0,,1,0.188,1,0.0314,0,0,0
191096,35202139002,189,35202139,540,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4527,43.7204,1,0.1244,0,0.0224,0,0.031,1,0.0185,1,0.0934,1,0.2995,0,0.1074,0,,0,0.0663,0,0.0291,0,0,0
191097,35202139003,153,35202139,540,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4553,43.7193,1,0.1417,0,0.042,0,0.0348,0,0.0254,0,0.0881,0,0.1411,0,0.14,0,,0,0.077,1,0.064,0,0,0
191098,35202140001,100,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4591,43.7205,1,0.1315,0,0.0373,1,0.0592,1,0.0216,0,0.0093,0,0.0521,1,0.3221,0,,0,0.0859,1,0.0252,0,0,0
191099,35202140002,68,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4614,43.7212,1,0.1306,0,0.0433,0,0.0489,1,0.0185,0,0.0077,0,0.0435,0,0.2608,0,,0,0.0952,0,0.0206,0,0,0
191100,35202140004,0,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4594,43.7187,1,0.1297,1,0.0462,0,0.0234,1,0.0195,0,0.0602,0,0.1024,0,0.0872,0,,0,0.0387,1,0.0216,0,0,0
191101,35202140006,0,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4593,43.716,1,0.1385,0,0.0341,0,0.0373,1,0.0232,1,0.1842,0,0.1877,0,0.1386,0,,0,0.0429,1,0.0563,0,0,0
191102,35202140007,32,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4548,43.717,1,0.1504,0,0.0654,0,0.0453,1,0.0283,0,0.1763,0,0.1771,0,0.1327,0,,0,0.0954,0,0.0823,0,0,0
191103,35202140008,0,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.457,43.7149,1,0.1453,1,0.0664,0,0.0409,1,0.0271,1,0.249,0,0.1826,0,0.1247,0,,0,0.0524,1,0.0591,0,0,0
191104,35202140012,184,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4471,43.7173,1,0.1463,1,0.0903,0,0.0702,1,0.0298,1,0.1804,0,0.1821,0,0.1061,0,,0,0.1313,1,0.0696,0,0,0
191105,35202140014,0,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.445,43.7167,0,0.1462,0,0.0658,0,0.0746,0,0.0304,0,0.1301,0,0.1805,0,0.1232,0,,0,0.118,0,0.0805,0,0,0
191106,35202140015,0,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4448,43.7176,0,0.0878,0,0.0223,0,0.0895,0,0.0077,0,0.0582,0,0.1189,0,0.1702,0,,0,0.0943,0,0.0411,0,0,0
191107,35202140016,777,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.454,43.7151,1,0.1428,0,0.0533,0,0.0419,1,0.0262,0,0.1307,0,0.1917,0,0.1471,0,,1,0.1602,1,0.0789,0,0,0
191108,35202140017,605,35202140,"1,766",3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.451,43.7159,1,0.1414,1,0.0735,0,0.046,1,0.0268,0,0.0909,0,0.2151,0,0.1047,0,,1,0.1401,1,0.0827,0,0,0
191109,35202141002,161,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4536,43.7218,1,0.1304,0,0.0362,0,0.0559,1,0.0374,0,0.0458,0,0.1281,0,0.1086,0,,0,0.0866,0,0.0353,0,0,0
191110,35202141006,0,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.451,43.7279,0,0.1356,0,0.0429,0,0.0414,0,0.04,0,0.0394,0,0.0788,0,0.0375,0,,0,0.0218,0,0.0193,0,0,0
191111,35202141007,0,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4534,43.7288,0,0.0507,0,0.0387,0,0.034,0,0,0,0.0337,0,0.0654,0,0.0389,0,,0,,0,0.0245,0,0,0
191112,35202141008,0,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4481,43.7268,0,0.0555,0,0.0253,0,0.0532,0,0.0014,0,0.0278,0,0.1485,0,0.0386,0,,0,0.0683,1,0.0326,0,0,0
191113,35202141009,0,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4488,43.7298,0,0.0572,0,0.0236,0,0.0426,0,0.0003,0,0.0259,0,0.084,0,0.0349,0,,0,0.0233,0,0.018,0,0,0
191114,35202141010,290,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4525,43.7233,1,0.1154,0,0.0223,0,0.0453,1,0.018,0,0.0217,0,0.107,0,0.0729,0,,1,0.0849,1,0.0257,0,0,0
191115,35202141011,0,35202141,451,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4531,43.726,1,0.1358,1,0.0498,0,0.038,1,0.0399,1,0.0444,0,0.1079,0,0.0505,0,,0,0.0331,1,0.0288,0,0,0
191116,35202145001,735,35202145,735,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4368,43.7314,1,0.1249,0,0.0365,0,0.0556,0,0.1176,0,0.0352,0,0.0949,0,,0,0.048,1,0.0763,0,0.0313,0,1,0
191117,35202147001,728,35202147,728,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.434,43.7321,1,0.1325,1,0.117,0,0.0697,1,0.0834,0,0.055,0,0.0788,0,,0,0.0512,0,0.033,1,0.0422,0,1,0
191118,35202149001,64,35202149,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.433,43.729,1,0.1443,0,0.1466,0,0.081,0,0.0928,1,0.2142,0,0.11,0,,0,0.0834,0,0.0574,0,0.0314,0,1,0
191119,35202149002,98,35202149,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4356,43.7284,1,0.1228,0,0.0804,0,0.0644,1,0.0588,0,0.1462,0,0.1337,0,,0,0.0714,0,0.0243,0,0.0225,0,1,0
191120,35202149003,114,35202149,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4327,43.7281,1,0.1485,0,0.1562,0,0.0943,0,0.0911,1,0.3124,0,0.1393,0,,0,0.096,0,0.0711,0,0.0303,0,1,0
191121,35202149004,149,35202149,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4353,43.7276,1,0.1411,0,0.0845,0,0.0765,1,0.0762,0,0.18,0,0.1102,0,,0,0.0796,0,0.0463,0,0.0217,0,1,0
191122,35202149005,52,35202149,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4324,43.7272,1,0.1523,0,0.1693,0,0.0996,0,0.0918,0,0.2496,0,0.1726,0,,0,0.113,0,0.0663,1,0.0379,0,2,0
191123,35202149006,148,35202149,625,3520005,Toronto,C,"2,731,571",535,35535,Toronto,B,"5,928,040",35,Ontario,"13,448,494",-79.4349,43.7267,1,0.1429,0,0.0931,0,0.0906,0,0.0743,1,0.2985,0,0.1158,0,,0,0.0898,0,0.0509,0,0.0209,0,1,0
